Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Afghanistan,176.2,171.85,167.5,163.15,158.8,154.45,150.1,145.75,141.4,137.05,132.7,129.57,126.44,123.31,120.18,117.05,113.92,110.79,107.66,104.53,101.4,98.6,95.8,93,90.2,87.4
Albania,36.5,35.19,33.88,32.57,31.26,29.95,28.64,27.33,26.02,24.71,23.4,22.54,21.68,20.82,19.96,19.1,18.24,17.38,16.52,15.66,14.8,14.34,13.88,13.42,12.96,12.5
Algeria,42.7,42.1,41.5,40.9,40.3,39.7,39.1,38.5,37.9,37.3,36.7,35.61,34.52,33.43,32.34,31.25,30.16,29.07,27.98,26.89,25.8,25.44,25.08,24.72,24.36,24
Andorra,7.6,7.26,6.92,6.58,6.24,5.9,5.56,5.22,4.88,4.54,4.2,4.08,3.96,3.84,3.72,3.6,3.48,3.36,3.24,3.12,3,2.92,2.84,2.76,2.68,2.6
Angola,215.2,214.3,213.4,212.5,211.6,210.7,209.8,208.9,208,207.1,206.2,202.9,199.6,196.3,193,189.7,186.4,183.1,179.8,176.5,173.2,168.34,163.48,158.62,153.76,148.9
"Antigua and Barbuda",22.7,21.8,20.9,20,19.1,18.2,17.3,16.4,15.5,14.6,13.7,13.22,12.74,12.26,11.78,11.3,10.82,10.34,9.86,9.38,8.9,8.58,8.26,7.94,7.62,7.3
Argentina,24.5,23.85,23.2,22.55,21.9,21.25,20.6,19.95,19.3,18.65,18,17.51,17.02,16.53,16.04,15.55,15.06,14.57,14.08,13.59,13.1,12.74,12.38,12.02,11.66,11.3
Armenia,44.8,43,41.2,39.4,37.6,35.8,34,32.2,30.4,28.6,26.8,25.72,24.64,23.56,22.48,21.4,20.32,19.24,18.16,17.08,16,15.3,14.6,13.9,13.2,12.5
Australia,8,7.76,7.52,7.28,7.04,6.8,6.56,6.32,6.08,5.84,5.6,5.47,5.34,5.21,5.08,4.95,4.82,4.69,4.56,4.43,4.3,4.12,3.94,3.76,3.58,3.4
Austria,8.4,8.05,7.7,7.35,7,6.65,6.3,5.95,5.6,5.25,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.76,3.62,3.48,3.34,3.2
Azerbaijan,86.5,84.68,82.86,81.04,79.22,77.4,75.58,73.76,71.94,70.12,68.3,65.06,61.82,58.58,55.34,52.1,48.86,45.62,42.38,39.14,35.9,34.52,33.14,31.76,30.38,29
Bahamas,21.7,20.98,20.26,19.54,18.82,18.1,17.38,16.66,15.94,15.22,14.5,14.33,14.16,13.99,13.82,13.65,13.48,13.31,13.14,12.97,12.8,12.48,12.16,11.84,11.52,11.2
Bahrain,22.2,21.19,20.18,19.17,18.16,17.15,16.14,15.13,14.12,13.11,12.1,11.69,11.28,10.87,10.46,10.05,9.64,9.23,8.82,8.41,8,7.58,7.16,6.74,6.32,5.9
Bangladesh,140.8,135.21,129.62,124.03,118.44,112.85,107.26,101.67,96.08,90.49,84.9,81.05,77.2,73.35,69.5,65.65,61.8,57.95,54.1,50.25,46.4,44.06,41.72,39.38,37.04,34.7
Barbados,16.2,16.07,15.94,15.81,15.68,15.55,15.42,15.29,15.16,15.03,14.9,14.75,14.6,14.45,14.3,14.15,14,13.85,13.7,13.55,13.4,13.08,12.76,12.44,12.12,11.8
Belarus,14.1,13.91,13.72,13.53,13.34,13.15,12.96,12.77,12.58,12.39,12.2,11.5,10.8,10.1,9.4,8.7,8,7.3,6.6,5.9,5.2,4.94,4.68,4.42,4.16,3.9
Belgium,8.6,8.25,7.9,7.55,7.2,6.85,6.5,6.15,5.8,5.45,5.1,4.99,4.88,4.77,4.66,4.55,4.44,4.33,4.22,4.11,4,3.94,3.88,3.82,3.76,3.7
Belize,35.5,34.17,32.84,31.51,30.18,28.85,27.52,26.19,24.86,23.53,22.2,21.69,21.18,20.67,20.16,19.65,19.14,18.63,18.12,17.61,17.1,16.64,16.18,15.72,15.26,14.8
Benin,172.3,169,165.7,162.4,159.1,155.8,152.5,149.2,145.9,142.6,139.3,136.03,132.76,129.49,126.22,122.95,119.68,116.41,113.14,109.87,106.6,104.2,101.8,99.4,97,94.6
Bhutan,127.4,122.11,116.82,111.53,106.24,100.95,95.66,90.37,85.08,79.79,74.5,70.88,67.26,63.64,60.02,56.4,52.78,49.16,45.54,41.92,38.3,36.54,34.78,33.02,31.26,29.5
Bolivia,117.7,113.45,109.2,104.95,100.7,96.45,92.2,87.95,83.7,79.45,75.2,71.96,68.72,65.48,62.24,59,55.76,52.52,49.28,46.04,42.8,41.18,39.56,37.94,36.32,34.7
"Bosnia and Herzegovina",16.2,15.39,14.58,13.77,12.96,12.15,11.34,10.53,9.72,8.91,8.1,7.94,7.78,7.62,7.46,7.3,7.14,6.98,6.82,6.66,6.5,6.16,5.82,5.48,5.14,4.8
Botswana,49.8,52.68,55.56,58.44,61.32,64.2,67.08,69.96,72.84,75.72,78.6,75.7,72.8,69.9,67,64.1,61.2,58.3,55.4,52.5,49.6,47.64,45.68,43.72,41.76,39.8
Brazil,55.4,52.72,50.04,47.36,44.68,42,39.32,36.64,33.96,31.28,28.6,27.24,25.88,24.52,23.16,21.8,20.44,19.08,17.72,16.36,15,14.98,14.96,14.94,14.92,14.9
Brunei,11.1,10.85,10.6,10.35,10.1,9.85,9.6,9.35,9.1,8.85,8.6,8.58,8.56,8.54,8.52,8.5,8.48,8.46,8.44,8.42,8.4,8.58,8.76,8.94,9.12,9.3
Bulgaria,19.4,19.32,19.24,19.16,19.08,19,18.92,18.84,18.76,18.68,18.6,17.9,17.2,16.5,15.8,15.1,14.4,13.7,13,12.3,11.6,11.14,10.68,10.22,9.76,9.3
"Burkina Faso",193.9,192.38,190.86,189.34,187.82,186.3,184.78,183.26,181.74,180.22,178.7,171.63,164.56,157.49,150.42,143.35,136.28,129.21,122.14,115.07,108,103.08,98.16,93.24,88.32,83.4
Burundi,161.7,159.81,157.92,156.03,154.14,152.25,150.36,148.47,146.58,144.69,142.8,137.72,132.64,127.56,122.48,117.4,112.32,107.24,102.16,97.08,92,88.72,85.44,82.16,78.88,75.6
"Cape Verde",58,55.42,52.84,50.26,47.68,45.1,42.52,39.94,37.36,34.78,32.2,31.48,30.76,30.04,29.32,28.6,27.88,27.16,26.44,25.72,25,24.38,23.76,23.14,22.52,21.9
Cambodia,109.1,108.23,107.36,106.49,105.62,104.75,103.88,103.01,102.14,101.27,100.4,94.19,87.98,81.77,75.56,69.35,63.14,56.93,50.72,44.51,38.3,35.68,33.06,30.44,27.82,25.2
Cameroon,129.9,131.09,132.28,133.47,134.66,135.85,137.04,138.23,139.42,140.61,141.8,137.43,133.06,128.69,124.32,119.95,115.58,111.21,106.84,102.47,98.1,94.82,91.54,88.26,84.98,81.7
Canada,7.3,7.13,6.96,6.79,6.62,6.45,6.28,6.11,5.94,5.77,5.6,5.55,5.5,5.45,5.4,5.35,5.3,5.25,5.2,5.15,5.1,4.98,4.86,4.74,4.62,4.5
"Central African Republic",168.8,168.62,168.44,168.26,168.08,167.9,167.72,167.54,167.36,167.18,167,164.59,162.18,159.77,157.36,154.95,152.54,150.13,147.72,145.31,142.9,138.96,135.02,131.08,127.14,123.2
Chad,205.1,202.73,200.36,197.99,195.62,193.25,190.88,188.51,186.14,183.77,181.4,178.49,175.58,172.67,169.76,166.85,163.94,161.03,158.12,155.21,152.3,148.12,143.94,139.76,135.58,131.4
Chile,17.2,16.46,15.72,14.98,14.24,13.5,12.76,12.02,11.28,10.54,9.8,9.62,9.44,9.26,9.08,8.9,8.72,8.54,8.36,8.18,8,7.88,7.76,7.64,7.52,7.4
China,51.5,49.83,48.16,46.49,44.82,43.15,41.48,39.81,38.14,36.47,34.8,32.78,30.76,28.74,26.72,24.7,22.68,20.66,18.64,16.62,14.6,13.68,12.76,11.84,10.92,10
Colombia,31.1,30.19,29.28,28.37,27.46,26.55,25.64,24.73,23.82,22.91,22,21.43,20.86,20.29,19.72,19.15,18.58,18.01,17.44,16.87,16.3,15.84,15.38,14.92,14.46,14
Comoros,117.4,115.09,112.78,110.47,108.16,105.85,103.54,101.23,98.92,96.61,94.3,92.85,91.4,89.95,88.5,87.05,85.6,84.15,82.7,81.25,79.8,77.4,75,72.6,70.2,67.8
"Congo (Kinshasa)",177.6,174.99,172.38,169.77,167.16,164.55,161.94,159.33,156.72,154.11,151.5,147.18,142.86,138.54,134.22,129.9,125.58,121.26,116.94,112.62,108.3,104.9,101.5,98.1,94.7,91.3
"Congo (Brazzaville)",87.6,90.32,93.04,95.76,98.48,101.2,103.92,106.64,109.36,112.08,114.8,108.89,102.98,97.07,91.16,85.25,79.34,73.43,67.52,61.61,55.7,52.7,49.7,46.7,43.7,40.7
"Costa Rica",15,14.66,14.32,13.98,13.64,13.3,12.96,12.62,12.28,11.94,11.6,11.35,11.1,10.85,10.6,10.35,10.1,9.85,9.6,9.35,9.1,9.02,8.94,8.86,8.78,8.7
"Ivory Coast",140.2,139.54,138.88,138.22,137.56,136.9,136.24,135.58,134.92,134.26,133.6,130.14,126.68,123.22,119.76,116.3,112.84,109.38,105.92,102.46,99,95.94,92.88,89.82,86.76,83.7
Croatia,11.2,10.83,10.46,10.09,9.72,9.35,8.98,8.61,8.24,7.87,7.5,7.24,6.98,6.72,6.46,6.2,5.94,5.68,5.42,5.16,4.9,4.7,4.5,4.3,4.1,3.9
Cuba,11.5,11.09,10.68,10.27,9.86,9.45,9.04,8.63,8.22,7.81,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.3,5.2,5.1,5,4.9
Cyprus,9.9,9.51,9.12,8.73,8.34,7.95,7.56,7.17,6.78,6.39,6,5.73,5.46,5.19,4.92,4.65,4.38,4.11,3.84,3.57,3.3,3.14,2.98,2.82,2.66,2.5
"Czech Republic",12.6,11.92,11.24,10.56,9.88,9.2,8.52,7.84,7.16,6.48,5.8,5.58,5.36,5.14,4.92,4.7,4.48,4.26,4.04,3.82,3.6,3.48,3.36,3.24,3.12,3
Denmark,7.8,7.52,7.24,6.96,6.68,6.4,6.12,5.84,5.56,5.28,5,4.87,4.74,4.61,4.48,4.35,4.22,4.09,3.96,3.83,3.7,3.6,3.5,3.4,3.3,3.2
Djibouti,110.2,108.45,106.7,104.95,103.2,101.45,99.7,97.95,96.2,94.45,92.7,90.37,88.04,85.71,83.38,81.05,78.72,76.39,74.06,71.73,69.4,67.38,65.36,63.34,61.32,59.3
Dominica,15.8,15.64,15.48,15.32,15.16,15,14.84,14.68,14.52,14.36,14.2,14.51,14.82,15.13,15.44,15.75,16.06,16.37,16.68,16.99,17.3,17.76,18.22,18.68,19.14,19.6
"Dominican Republic",55.4,53.6,51.8,50,48.2,46.4,44.6,42.8,41,39.2,37.4,36.71,36.02,35.33,34.64,33.95,33.26,32.57,31.88,31.19,30.5,29.94,29.38,28.82,28.26,27.7
Ecuador,51.5,49.39,47.28,45.17,43.06,40.95,38.84,36.73,34.62,32.51,30.4,29.58,28.76,27.94,27.12,26.3,25.48,24.66,23.84,23.02,22.2,21.56,20.92,20.28,19.64,19
Egypt,86.1,81.97,77.84,73.71,69.58,65.45,61.32,57.19,53.06,48.93,44.8,43.06,41.32,39.58,37.84,36.1,34.36,32.62,30.88,29.14,27.4,26.42,25.44,24.46,23.48,22.5
"El Salvador",54.3,51.76,49.22,46.68,44.14,41.6,39.06,36.52,33.98,31.44,28.9,27.79,26.68,25.57,24.46,23.35,22.24,21.13,20.02,18.91,17.8,17.22,16.64,16.06,15.48,14.9
"Equatorial Guinea",179.3,175.7,172.1,168.5,164.9,161.3,157.7,154.1,150.5,146.9,143.3,139.33,135.36,131.39,127.42,123.45,119.48,115.51,111.54,107.57,103.6,100.4,97.2,94,90.8,87.6
Eritrea,140,134.15,128.3,122.45,116.6,110.75,104.9,99.05,93.2,87.35,81.5,78.34,75.18,72.02,68.86,65.7,62.54,59.38,56.22,53.06,49.9,48.2,46.5,44.8,43.1,41.4
Estonia,17.5,16.72,15.94,15.16,14.38,13.6,12.82,12.04,11.26,10.48,9.7,9.14,8.58,8.02,7.46,6.9,6.34,5.78,5.22,4.66,4.1,3.8,3.5,3.2,2.9,2.6
Ethiopia,191.8,186.14,180.48,174.82,169.16,163.5,157.84,152.18,146.52,140.86,135.2,128.61,122.02,115.43,108.84,102.25,95.66,89.07,82.48,75.89,69.3,66.16,63.02,59.88,56.74,53.6
Fiji,27,26.53,26.06,25.59,25.12,24.65,24.18,23.71,23.24,22.77,22.3,22.24,22.18,22.12,22.06,22,21.94,21.88,21.82,21.76,21.7,21.42,21.14,20.86,20.58,20.3
Finland,6,5.78,5.56,5.34,5.12,4.9,4.68,4.46,4.24,4.02,3.8,3.69,3.58,3.47,3.36,3.25,3.14,3.03,2.92,2.81,2.7,2.58,2.46,2.34,2.22,2.1
France,7.7,7.4,7.1,6.8,6.5,6.2,5.9,5.6,5.3,5,4.7,4.61,4.52,4.43,4.34,4.25,4.16,4.07,3.98,3.89,3.8,3.82,3.84,3.86,3.88,3.9
Gabon,85.9,85.18,84.46,83.74,83.02,82.3,81.58,80.86,80.14,79.42,78.7,76.61,74.52,72.43,70.34,68.25,66.16,64.07,61.98,59.89,57.8,55.4,53,50.6,48.2,45.8
Gambia,162.7,157.7,152.7,147.7,142.7,137.7,132.7,127.7,122.7,117.7,112.7,109.04,105.38,101.72,98.06,94.4,90.74,87.08,83.42,79.76,76.1,73.7,71.3,68.9,66.5,64.1
Georgia,42.1,41.01,39.92,38.83,37.74,36.65,35.56,34.47,33.38,32.29,31.2,29.53,27.86,26.19,24.52,22.85,21.18,19.51,17.84,16.17,14.5,13.7,12.9,12.1,11.3,10.5
Germany,7.4,7.14,6.88,6.62,6.36,6.1,5.84,5.58,5.32,5.06,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.72,3.64,3.56,3.48,3.4
Ghana,119.9,117.28,114.66,112.04,109.42,106.8,104.18,101.56,98.94,96.32,93.7,91.19,88.68,86.17,83.66,81.15,78.64,76.13,73.62,71.11,68.6,66.12,63.64,61.16,58.68,56.2
Greece,11.5,11.06,10.62,10.18,9.74,9.3,8.86,8.42,7.98,7.54,7.1,6.83,6.56,6.29,6.02,5.75,5.48,5.21,4.94,4.67,4.4,4.38,4.36,4.34,4.32,4.3
Grenada,21.5,20.82,20.14,19.46,18.78,18.1,17.42,16.74,16.06,15.38,14.7,14.45,14.2,13.95,13.7,13.45,13.2,12.95,12.7,12.45,12.2,11.94,11.68,11.42,11.16,10.9
Guatemala,75.7,72.76,69.82,66.88,63.94,61,58.06,55.12,52.18,49.24,46.3,44.76,43.22,41.68,40.14,38.6,37.06,35.52,33.98,32.44,30.9,29.92,28.94,27.96,26.98,26
Guinea,229.8,223.03,216.26,209.49,202.72,195.95,189.18,182.41,175.64,168.87,162.1,156.46,150.82,145.18,139.54,133.9,128.26,122.62,116.98,111.34,105.7,102.2,98.7,95.2,91.7,88.2
"Guinea Bissau",212.8,207.91,203.02,198.13,193.24,188.35,183.46,178.57,173.68,168.79,163.9,158.15,152.4,146.65,140.9,135.15,129.4,123.65,117.9,112.15,106.4,102.04,97.68,93.32,88.96,84.6
Guyana,53.1,51.88,50.66,49.44,48.22,47,45.78,44.56,43.34,42.12,40.9,40.45,40,39.55,39.1,38.65,38.2,37.75,37.3,36.85,36.4,36,35.6,35.2,34.8,34.4
Haiti,136.7,132.78,128.86,124.94,121.02,117.1,113.18,109.26,105.34,101.42,97.5,101.52,105.54,109.56,113.58,117.6,121.62,125.64,129.66,133.68,137.7,122.78,107.86,92.94,78.02,63.1
Honduras,52.9,50.96,49.02,47.08,45.14,43.2,41.26,39.32,37.38,35.44,33.5,32.32,31.14,29.96,28.78,27.6,26.42,25.24,24.06,22.88,21.7,20.98,20.26,19.54,18.82,18.1
Hungary,16.9,16.22,15.54,14.86,14.18,13.5,12.82,12.14,11.46,10.78,10.1,9.69,9.28,8.87,8.46,8.05,7.64,7.23,6.82,6.41,6,5.88,5.76,5.64,5.52,5.4
Iceland,5.8,5.58,5.36,5.14,4.92,4.7,4.48,4.26,4.04,3.82,3.6,3.46,3.32,3.18,3.04,2.9,2.76,2.62,2.48,2.34,2.2,2.12,2.04,1.96,1.88,1.8
India,130,126.61,123.22,119.83,116.44,113.05,109.66,106.27,102.88,99.49,96.1,92.78,89.46,86.14,82.82,79.5,76.18,72.86,69.54,66.22,62.9,60.16,57.42,54.68,51.94,49.2
Indonesia,78,74.94,71.88,68.82,65.76,62.7,59.64,56.58,53.52,50.46,47.4,45.59,43.78,41.97,40.16,38.35,36.54,34.73,32.92,31.11,29.3,28.22,27.14,26.06,24.98,23.9
Iran,57.2,54.84,52.48,50.12,47.76,45.4,43.04,40.68,38.32,35.96,33.6,32.08,30.56,29.04,27.52,26,24.48,22.96,21.44,19.92,18.4,17.7,17,16.3,15.6,14.9
Iraq,49.7,48.82,47.94,47.06,46.18,45.3,44.42,43.54,42.66,41.78,40.9,40.12,39.34,38.56,37.78,37,36.22,35.44,34.66,33.88,33.1,32.26,31.42,30.58,29.74,28.9
Ireland,8.1,7.93,7.76,7.59,7.42,7.25,7.08,6.91,6.74,6.57,6.4,6.14,5.88,5.62,5.36,5.1,4.84,4.58,4.32,4.06,3.8,3.7,3.6,3.5,3.4,3.3
Israel,10.8,10.36,9.92,9.48,9.04,8.6,8.16,7.72,7.28,6.84,6.4,6.18,5.96,5.74,5.52,5.3,5.08,4.86,4.64,4.42,4.2,4.1,4,3.9,3.8,3.7
Italy,8.7,8.34,7.98,7.62,7.26,6.9,6.54,6.18,5.82,5.46,5.1,4.96,4.82,4.68,4.54,4.4,4.26,4.12,3.98,3.84,3.7,3.6,3.5,3.4,3.3,3.2
Jamaica,26.7,25.94,25.18,24.42,23.66,22.9,22.14,21.38,20.62,19.86,19.1,18.76,18.42,18.08,17.74,17.4,17.06,16.72,16.38,16.04,15.7,15.3,14.9,14.5,14.1,13.7
Japan,5.7,5.54,5.38,5.22,5.06,4.9,4.74,4.58,4.42,4.26,4.1,3.99,3.88,3.77,3.66,3.55,3.44,3.33,3.22,3.11,3,2.9,2.8,2.7,2.6,2.5
Jordan,35.1,34.21,33.32,32.43,31.54,30.65,29.76,28.87,27.98,27.09,26.2,25.55,24.9,24.25,23.6,22.95,22.3,21.65,21,20.35,19.7,19.14,18.58,18.02,17.46,16.9
Kazakhstan,45.8,44.96,44.12,43.28,42.44,41.6,40.76,39.92,39.08,38.24,37.4,35.49,33.58,31.67,29.76,27.85,25.94,24.03,22.12,20.21,18.3,17.04,15.78,14.52,13.26,12
Kenya,96.8,97.31,97.82,98.33,98.84,99.35,99.86,100.37,100.88,101.39,101.9,97.46,93.02,88.58,84.14,79.7,75.26,70.82,66.38,61.94,57.5,55.04,52.58,50.12,47.66,45.2
Kiribati,89.2,86.75,84.3,81.85,79.4,76.95,74.5,72.05,69.6,67.15,64.7,63.97,63.24,62.51,61.78,61.05,60.32,59.59,58.86,58.13,57.4,56.1,54.8,53.5,52.2,50.9
"North Korea",39.3,40.89,42.48,44.07,45.66,47.25,48.84,50.43,52.02,53.61,55.2,52.48,49.76,47.04,44.32,41.6,38.88,36.16,33.44,30.72,28,26.84,25.68,24.52,23.36,22.2
"South Korea",6.9,6.79,6.68,6.57,6.46,6.35,6.24,6.13,6.02,5.91,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,3.8,3.68,3.56,3.44,3.32,3.2
Kuwait,16.3,15.83,15.36,14.89,14.42,13.95,13.48,13.01,12.54,12.07,11.6,11.43,11.26,11.09,10.92,10.75,10.58,10.41,10.24,10.07,9.9,9.5,9.1,8.7,8.3,7.9
Kyrgyzstan,59.2,57.65,56.1,54.55,53,51.45,49.9,48.35,46.8,45.25,43.7,41.99,40.28,38.57,36.86,35.15,33.44,31.73,30.02,28.31,26.6,25.06,23.52,21.98,20.44,18.9
Laos,151.9,147.6,143.3,139,134.7,130.4,126.1,121.8,117.5,113.2,108.9,105.3,101.7,98.1,94.5,90.9,87.3,83.7,80.1,76.5,72.9,70.44,67.98,65.52,63.06,60.6
Latvia,17.8,17.56,17.32,17.08,16.84,16.6,16.36,16.12,15.88,15.64,15.4,14.72,14.04,13.36,12.68,12,11.32,10.64,9.96,9.28,8.6,8.32,8.04,7.76,7.48,7.2
Lebanon,31,29.81,28.62,27.43,26.24,25.05,23.86,22.67,21.48,20.29,19.1,18.16,17.22,16.28,15.34,14.4,13.46,12.52,11.58,10.64,9.7,9.34,8.98,8.62,8.26,7.9
Lesotho,81.1,83.84,86.58,89.32,92.06,94.8,97.54,100.28,103.02,105.76,108.5,106.97,105.44,103.91,102.38,100.85,99.32,97.79,96.26,94.73,93.2,91.18,89.16,87.14,85.12,83.1
